N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto,Cancelada
564561,2021-08-26 09:55:00,13340.0,United Kingdom,924.0,957.24,0
581144,2021-12-07 13:46:00,14085.0,United Kingdom,275.0,230.7,0
558120,2021-06-27 09:12:00,Cliente_generico,United Kingdom,35.0,214.77,0
537599,2020-12-07 12:37:00,17954.0,United Kingdom,2.0,19.9,0
543245,2021-02-04 14:08:00,16725.0,United Kingdom,47.0,123.78,0
C564257,2021-08-24 10:45:00,16607.0,United Kingdom,,,1
547496,2021-03-23 12:13:00,18075.0,United Kingdom,152.0,261.68,0
558470,2021-06-29 15:33:00,16801.0,United Kingdom,15.0,140.85,0
554043,2021-05-20 14:47:00,16832.0,United Kingdom,8.0,77.75,0
570640,2021-10-11 12:38:00,12474.0,Germany,254.0,522.36,0
571016,2021-10-13 12:17:00,Cliente_generico,United Kingdom,288.0,,0
571125,2021-10-14 09:48:00,16394.0,United Kingdom,588.0,313.48,0
562521,2021-08-05 12:48:00,17457.0,United Kingdom,154.0,340.06,0
555751,2021-06-07 11:07:00,16462.0,United Kingdom,4.0,34.0,0
573320,2021-10-30 10:29:00,15513.0,United Kingdom,857.0,2520.28,0
C558522,2021-06-30 10:33:00,15932.0,United Kingdom,,,1
545579,2021-03-04 08:10:00,17508.0,Greece,289.0,387.31,0
549301,2021-04-08 08:24:00,16643.0,United Kingdom,269.0,487.51,0
567925,2021-09-22 17:26:00,Cliente_generico,United Kingdom,,,0
537792,2020-12-08 12:56:00,16385.0,United Kingdom,70.0,148.23,0
554957,2021-05-27 15:17:00,Cliente_generico,United Kingdom,37.0,269.37,0
536802,2020-12-02 16:29:00,17412.0,United Kingdom,50.0,197.3,0
576591,2021-11-15 14:32:00,16422.0,United Kingdom,120.0,136.32,0
543001,2021-02-02 12:26:00,14127.0,United Kingdom,161.0,314.63,0
569468,2021-10-04 11:56:00,16186.0,United Kingdom,440.0,666.21,0
574826,2021-11-07 10:58:00,15870.0,United Kingdom,335.0,354.09,0
574165,2021-11-03 11:36:00,14815.0,United Kingdom,284.0,226.92,0
556944,2021-06-15 16:54:00,Cliente_generico,United Kingdom,,,0
541413,2021-01-17 16:14:00,13859.0,United Kingdom,129.0,201.16,0
570637,2021-10-11 12:34:00,12530.0,Germany,313.0,440.63,0
537801,2020-12-08 13:08:00,15221.0,United Kingdom,43.0,403.25,0
552681,2021-05-10 15:08:00,Cliente_generico,United Kingdom,106.0,718.36,0
566649,2021-09-14 11:26:00,18173.0,United Kingdom,192.0,378.0,0
575206,2021-11-09 10:26:00,14298.0,United Kingdom,788.0,1296.56,0
578477,2021-11-24 12:45:00,Cliente_generico,United Kingdom,,,0
548372,2021-03-30 16:34:00,14572.0,United Kingdom,31.0,116.45,0
541867,2021-01-24 09:28:00,14744.0,United Kingdom,109.0,163.5,0
541021,2021-01-13 12:03:00,13093.0,United Kingdom,429.0,898.5,0
578829,2021-11-25 14:53:00,14710.0,United Kingdom,37.0,54.81,0
563264,2021-08-15 12:46:00,13720.0,United Kingdom,101.0,247.35,0
542428,2021-01-28 10:00:00,17404.0,Sweden,2804.0,2938.76,0
568084,2021-09-23 14:38:00,Cliente_generico,United Kingdom,,,0
550439,2021-04-18 12:17:00,18231.0,United Kingdom,122.0,458.25,0
571729,2021-10-19 09:43:00,12500.0,Germany,577.0,617.04,0
561112,2021-07-25 11:53:00,14606.0,United Kingdom,34.0,124.44,0
559496,2021-07-08 13:54:00,Cliente_generico,United Kingdom,9.0,55.28,0
561388,2021-07-27 09:32:00,12753.0,Japan,2208.0,3680.4,0
536402,2020-12-01 11:22:00,15513.0,United Kingdom,116.0,357.0,0
C543972,2021-02-14 15:15:00,17924.0,United Kingdom,,,1
C553563,2021-05-17 17:39:00,14342.0,United Kingdom,,,1
559419,2021-07-08 11:41:00,16029.0,United Kingdom,224.0,438.0,0
569634,2021-10-05 12:09:00,12843.0,United Kingdom,1.0,9.95,0
544658,2021-02-22 13:18:00,13113.0,United Kingdom,128.0,425.92,0
580066,2021-12-01 13:33:00,14309.0,United Kingdom,253.0,389.87,0
560781,2021-07-21 09:43:00,13969.0,United Kingdom,155.0,353.02,0
546862,2021-03-17 15:34:00,16216.0,United Kingdom,254.0,914.93,0
566740,2021-09-14 14:34:00,17033.0,United Kingdom,560.0,422.04,0
576068,2021-11-13 15:52:00,14788.0,United Kingdom,193.0,368.45,0
C559992,2021-07-14 12:30:00,14527.0,United Kingdom,,,1
C541710,2021-01-21 11:17:00,14320.0,United Kingdom,,,1
562468,2021-08-05 11:52:00,16928.0,United Kingdom,100.0,125.0,0
C551508,2021-04-28 18:16:00,13102.0,United Kingdom,,,1
563841,2021-08-19 13:35:00,17402.0,United Kingdom,38.0,278.9,0
558681,2021-07-01 11:20:00,Cliente_generico,United Kingdom,35.0,243.53,0
571188,2021-10-14 11:42:00,12783.0,Portugal,215.0,642.01,0
545646,2021-03-04 12:42:00,14779.0,United Kingdom,14.0,38.0,0
540782,2021-01-11 11:32:00,15370.0,United Kingdom,80.0,184.2,0
543670,2021-02-11 11:23:00,16013.0,United Kingdom,144.0,468.0,0
542735,2021-01-31 15:36:00,12681.0,France,205.0,417.54,0
550989,2021-04-21 18:22:00,13969.0,United Kingdom,159.0,255.69,0
581208,2021-12-07 18:35:00,Cliente_generico,United Kingdom,,,0
577035,2021-11-17 13:21:00,15187.0,United Kingdom,126.0,341.16,0
572882,2021-10-26 13:36:00,18226.0,United Kingdom,294.0,492.5,0
551259,2021-04-27 12:04:00,17949.0,United Kingdom,150.0,1642.5,0
571235,2021-10-14 14:37:00,15078.0,United Kingdom,198.0,423.42,0
537126,2020-12-05 12:13:00,18118.0,United Kingdom,212.0,475.86,0
544749,2021-02-23 10:57:00,15373.0,United Kingdom,37.0,151.55,0
554368,2021-05-24 10:33:00,13267.0,United Kingdom,117.0,257.39,0
539108,2020-12-16 11:03:00,16013.0,United Kingdom,48.0,204.0,0
C570453,2021-10-10 15:19:00,Cliente_generico,United Kingdom,,,1
559365,2021-07-08 08:53:00,Cliente_generico,United Kingdom,,,0
563585,2021-08-17 17:01:00,17070.0,United Kingdom,133.0,312.14,0
564954,2021-08-31 13:39:00,Cliente_generico,United Kingdom,6.0,2.34,0
567197,2021-09-19 10:10:00,14934.0,Channel Islands,583.0,1062.1,0
C574337,2021-11-04 10:03:00,16979.0,United Kingdom,,,1
561060,2021-07-24 13:30:00,17703.0,United Kingdom,178.0,229.14,0
551715,2021-05-03 15:23:00,13102.0,United Kingdom,203.0,337.38,0
575334,2021-11-09 13:54:00,14493.0,United Kingdom,256.0,475.62,0
571248,2021-10-14 16:05:00,15826.0,United Kingdom,31.0,55.85,0
C579782,2021-11-30 15:20:00,17451.0,United Kingdom,,,1
544209,2021-02-17 10:51:00,16235.0,United Kingdom,61.0,235.79,0
563717,2021-08-18 16:16:00,Cliente_generico,United Kingdom,8.0,15.8,0
554821,2021-05-26 14:09:00,13199.0,United Kingdom,52.0,67.88,0
572091,2021-10-20 14:40:00,15129.0,United Kingdom,173.0,650.67,0
558293,2021-06-28 10:31:00,13656.0,United Kingdom,377.0,216.95,0
574654,2021-11-06 11:32:00,15571.0,United Kingdom,102.0,196.43,0
537625,2020-12-07 14:57:00,15180.0,United Kingdom,36.0,87.5,0
561356,2021-07-26 14:56:00,14273.0,United Kingdom,87.0,231.35,0
562933,2021-08-10 16:51:00,Cliente_generico,United Kingdom,631.0,2697.53,0
577756,2021-11-21 14:59:00,15115.0,United Kingdom,157.0,340.11,0
567613,2021-09-21 11:49:00,13908.0,United Kingdom,559.0,907.94,0
C538114,2020-12-09 15:29:00,14217.0,United Kingdom,,,1
559935,2021-07-14 10:08:00,15125.0,United Kingdom,176.0,315.12,0
562050,2021-08-02 11:34:00,14133.0,United Kingdom,24.0,19.92,0
569870,2021-10-06 14:59:00,12757.0,Portugal,78.0,151.9,0
543458,2021-02-08 13:28:00,14587.0,United Kingdom,79.0,152.87,0
560692,2021-07-20 12:01:00,14704.0,United Kingdom,55.0,111.04,0
556416,2021-06-10 12:19:00,15527.0,United Kingdom,64.0,247.25,0
565293,2021-09-02 11:59:00,17857.0,United Kingdom,288.0,561.6,0
567700,2021-09-22 09:33:00,16379.0,United Kingdom,330.0,478.88,0
577854,2021-11-22 11:14:00,16128.0,United Kingdom,88.0,189.64,0
C548605,2021-04-01 11:03:00,Cliente_generico,United Kingdom,,,1
540001,2021-01-04 10:22:00,18097.0,United Kingdom,270.0,474.66,0
549126,2021-04-06 14:23:00,16031.0,United Kingdom,219.0,305.63,0
536610,2020-12-02 09:42:00,17850.0,United Kingdom,12.0,22.2,0
547346,2021-03-22 11:56:00,Cliente_generico,United Kingdom,,,0
576902,2021-11-17 08:56:00,17330.0,United Kingdom,20.0,99.0,0
542242,2021-01-26 14:58:00,13754.0,United Kingdom,82.0,156.0,0
575689,2021-11-10 16:16:00,14829.0,United Kingdom,88.0,165.92,0
569937,2021-10-06 17:52:00,Cliente_generico,United Kingdom,1.0,,0
565565,2021-09-05 12:20:00,14534.0,United Kingdom,34.0,131.64,0
546649,2021-03-15 14:17:00,Cliente_generico,United Kingdom,77.0,507.3,0
545049,2021-02-27 11:53:00,15046.0,United Kingdom,101.0,109.85,0
578300,2021-11-23 15:02:00,12664.0,Finland,73.0,310.0,0
558464,2021-06-29 15:17:00,Cliente_generico,United Kingdom,,,0
549018,2021-04-05 15:21:00,17492.0,United Kingdom,155.0,374.57,0
547071,2021-03-20 13:59:00,12693.0,Germany,89.0,239.85,0
569999,2021-10-07 08:49:00,17030.0,United Kingdom,146.0,146.87,0
553391,2021-05-16 16:42:00,Cliente_generico,United Kingdom,,,0
C574494,2021-11-04 13:11:00,15468.0,United Kingdom,,,1
548913,2021-04-05 09:45:00,12669.0,France,1.0,1136.3,0
C579753,2021-11-30 14:48:00,15484.0,United Kingdom,,,1
557954,2021-06-23 18:44:00,15023.0,United Kingdom,257.0,817.83,0
574706,2021-11-06 14:06:00,16790.0,United Kingdom,232.0,294.24,0
561820,2021-07-29 16:00:00,Cliente_generico,United Kingdom,371.0,1535.98,0
574301,2021-11-03 16:15:00,12544.0,Spain,136.0,372.7,0
C545453,2021-03-02 16:57:00,14639.0,United Kingdom,,,1
545638,2021-03-04 12:26:00,13113.0,United Kingdom,85.0,235.91,0
548630,2021-04-01 12:22:00,16333.0,United Kingdom,192.0,355.2,0
556305,2021-06-10 10:38:00,12643.0,France,164.0,480.0,0
548863,2021-04-04 13:57:00,15311.0,United Kingdom,1050.0,1713.74,0
558416,2021-06-29 10:50:00,16059.0,United Kingdom,123.0,303.6,0
568153,2021-09-25 12:02:00,17716.0,United Kingdom,272.0,487.2,0
576772,2021-11-16 13:20:00,16839.0,United Kingdom,170.0,434.5,0
544280,2021-02-17 12:21:00,14754.0,United Kingdom,173.0,228.27,0
C538680,2020-12-13 17:10:00,Cliente_generico,United Kingdom,,,1
C569422,2021-10-04 10:38:00,12546.0,Spain,,,1
569832,2021-10-06 12:51:00,15315.0,United Kingdom,600.0,336.96,0
540499,2021-01-09 10:21:00,16923.0,United Kingdom,90.0,365.2,0
557793,2021-06-22 17:30:00,14998.0,United Kingdom,165.0,246.23,0
544464,2021-02-20 14:38:00,17323.0,United Kingdom,119.0,141.69,0
565286,2021-09-02 11:39:00,Cliente_generico,United Kingdom,130.0,814.53,0
563941,2021-08-22 09:51:00,15738.0,United Kingdom,153.0,327.15,0
554000,2021-05-20 11:53:00,14794.0,United Kingdom,147.0,200.46,0
C571897,2021-10-19 14:19:00,16157.0,United Kingdom,,,1
549552,2021-04-10 11:58:00,13508.0,United Kingdom,24.0,110.97,0
557614,2021-06-21 13:22:00,16394.0,United Kingdom,636.0,313.8,0
562727,2021-08-09 09:26:00,15601.0,United Kingdom,168.0,462.06,0
576509,2021-11-15 12:03:00,Cliente_generico,United Kingdom,144.0,,0
553920,2021-05-20 08:57:00,15955.0,United Kingdom,115.0,381.45,0
575683,2021-11-10 15:51:00,17389.0,United Kingdom,954.0,3782.52,0
561663,2021-07-28 16:40:00,Cliente_generico,United Kingdom,,,0
562382,2021-08-04 15:36:00,Cliente_generico,United Kingdom,,,0
544642,2021-02-22 11:41:00,17811.0,United Kingdom,50.0,139.8,0
556977,2021-06-16 10:42:00,17446.0,United Kingdom,96.0,52.8,0
574319,2021-11-03 19:15:00,15482.0,United Kingdom,810.0,1915.6,0
C544057,2021-02-15 12:55:00,13623.0,United Kingdom,,,1
574020,2021-11-02 12:15:00,14673.0,United Kingdom,206.0,304.68,0
548743,2021-04-04 12:05:00,14895.0,United Kingdom,181.0,500.35,0
544186,2021-02-16 15:55:00,Cliente_generico,United Kingdom,47.0,152.94,0
569033,2021-09-30 10:40:00,15611.0,United Kingdom,1.0,6.0,0
557031,2021-06-16 13:31:00,Cliente_generico,United Kingdom,,,0
562733,2021-08-09 10:20:00,14626.0,United Kingdom,447.0,984.39,0
568485,2021-09-27 11:53:00,17511.0,United Kingdom,1264.0,566.56,0
540994,2021-01-13 09:29:00,13089.0,United Kingdom,560.0,704.59,0
540187,2021-01-05 13:53:00,15358.0,United Kingdom,717.0,653.86,0
579515,2021-11-29 17:23:00,14191.0,United Kingdom,238.0,370.13,0
580031,2021-12-01 12:16:00,13199.0,United Kingdom,90.0,151.02,0
C549824,2021-04-12 12:43:00,15189.0,United Kingdom,,,1
C564488,2021-08-25 14:12:00,16859.0,United Kingdom,,,1
571260,2021-10-16 10:41:00,16206.0,United Kingdom,69.0,127.2,0
575129,2021-11-08 14:30:00,13110.0,United Kingdom,63.0,241.73,0
560897,2021-07-21 17:26:00,12971.0,United Kingdom,48.0,139.2,0
549010,2021-04-05 14:39:00,Cliente_generico,United Kingdom,,,0
C572223,2021-10-21 13:36:00,14147.0,United Kingdom,,,1
578313,2021-11-23 16:24:00,17757.0,United Kingdom,51.0,130.13,0
575983,2021-11-13 13:45:00,13379.0,United Kingdom,126.0,136.74,0
562134,2021-08-03 09:50:00,Cliente_generico,United Kingdom,1.0,,0
572287,2021-10-23 12:26:00,15584.0,United Kingdom,123.0,288.37,0
564928,2021-08-31 12:46:00,Cliente_generico,United Kingdom,1.0,,0
550309,2021-04-17 10:59:00,13220.0,United Kingdom,12.0,83.4,0
572758,2021-10-25 18:39:00,Cliente_generico,United Kingdom,560.0,2347.9,0
546688,2021-03-16 10:17:00,16497.0,United Kingdom,46.0,175.3,0
580973,2021-12-06 15:12:00,12820.0,United Kingdom,115.0,210.35,0
576686,2021-11-16 12:08:00,16916.0,United Kingdom,337.0,378.18,0
536400,2020-12-01 10:53:00,13448.0,United Kingdom,12.0,17.4,0
566739,2021-09-14 14:30:00,12566.0,Germany,265.0,351.65,0
C555354,2021-06-02 13:26:00,16566.0,United Kingdom,,,1
554655,2021-05-25 13:35:00,12924.0,United Kingdom,192.0,367.28,0
C566181,2021-09-09 12:53:00,14243.0,United Kingdom,,,1
575977,2021-11-13 13:27:00,17287.0,United Kingdom,88.0,183.81,0
559410,2021-07-08 10:51:00,Cliente_generico,United Kingdom,,,0
552444,2021-05-09 13:10:00,17634.0,United Kingdom,63.0,172.18,0
555488,2021-06-03 13:43:00,16942.0,United Kingdom,107.0,330.28,0
C575577,2021-11-10 11:46:00,15597.0,United Kingdom,,,1
571894,2021-10-19 14:13:00,Cliente_generico,United Kingdom,2.0,5.5,0
553836,2021-05-19 12:08:00,17017.0,United Kingdom,458.0,566.18,0
557859,2021-06-23 11:55:00,17709.0,United Kingdom,17.0,137.45,0
C537652,2020-12-07 15:51:00,Cliente_generico,United Kingdom,,,1
556190,2021-06-09 12:01:00,15780.0,United Kingdom,28.0,72.52,0
552358,2021-05-09 12:20:00,15673.0,United Kingdom,466.0,815.78,0
548510,2021-03-31 15:02:00,17861.0,United Kingdom,255.0,216.12,0
C573427,2021-10-31 10:18:00,14560.0,United Kingdom,,,1
560406,2021-07-18 14:21:00,Cliente_generico,United Kingdom,1.0,,0
546122,2021-03-09 14:32:00,15581.0,United Kingdom,35.0,91.54,0
557488,2021-06-20 14:48:00,15581.0,United Kingdom,9.0,18.88,0
551172,2021-04-26 16:53:00,17854.0,United Kingdom,64.0,111.76,0
563931,2021-08-21 15:49:00,14895.0,United Kingdom,292.0,833.32,0
574336,2021-11-04 09:52:00,12397.0,Belgium,559.0,1195.09,0
C545672,2021-03-06 10:13:00,15304.0,United Kingdom,,,1
547684,2021-03-24 14:46:00,12408.0,Belgium,330.0,762.89,0
552225,2021-05-06 15:26:00,Cliente_generico,United Kingdom,,,0
537412,2020-12-06 15:06:00,14409.0,United Kingdom,96.0,177.6,0
555099,2021-05-31 13:39:00,16333.0,United Kingdom,1720.0,844.0,0
545914,2021-03-08 11:39:00,13340.0,United Kingdom,1605.0,3678.03,0
575692,2021-11-10 16:27:00,12508.0,France,203.0,275.19,0
C547847,2021-03-27 12:04:00,14232.0,United Kingdom,,,1
562350,2021-08-04 13:09:00,Cliente_generico,United Kingdom,2.0,39.9,0
547914,2021-03-28 12:35:00,12594.0,Italy,163.0,297.5,0
557484,2021-06-20 14:36:00,14796.0,United Kingdom,384.0,539.81,0
541405,2021-01-17 15:17:00,12683.0,France,268.0,732.14,0
C542261,2021-01-26 17:13:00,17306.0,United Kingdom,,,1
566296,2021-09-11 15:47:00,17841.0,United Kingdom,81.0,203.08,0
552008,2021-05-05 17:13:00,12476.0,Germany,20.0,311.2,0
573822,2021-11-01 11:33:00,15527.0,United Kingdom,281.0,641.1,0
554635,2021-05-25 11:45:00,13069.0,United Kingdom,37.0,117.75,0
546392,2021-03-11 14:15:00,14587.0,United Kingdom,94.0,202.82,0
550298,2021-04-15 16:11:00,17346.0,United Kingdom,155.0,223.42,0
561923,2021-08-01 12:16:00,14112.0,United Kingdom,476.0,748.32,0
545659,2021-03-04 14:21:00,15675.0,United Kingdom,36.0,45.0,0
581474,2021-12-08 20:01:00,12748.0,United Kingdom,24.0,61.55,0
C553875,2021-05-19 14:44:00,15660.0,United Kingdom,,,1
561250,2021-07-26 11:51:00,Cliente_generico,United Kingdom,,,0
C566944,2021-09-15 16:22:00,15449.0,United Kingdom,,,1
553550,2021-05-17 16:21:00,13631.0,United Kingdom,100.0,850.0,0
542374,2021-01-27 13:40:00,15696.0,United Kingdom,126.0,264.26,0
545062,2021-02-27 14:07:00,12748.0,United Kingdom,102.0,275.25,0
547882,2021-03-28 07:53:00,14911.0,EIRE,745.0,539.0,0
561609,2021-07-28 12:24:00,Cliente_generico,United Kingdom,,,0
544351,2021-02-18 10:11:00,16182.0,United Kingdom,500.0,825.0,0
565377,2021-09-02 15:12:00,18087.0,United Kingdom,1.0,852.8,0
552328,2021-05-09 10:03:00,14188.0,United Kingdom,190.0,362.9,0
539280,2020-12-16 15:40:00,14373.0,United Kingdom,17.0,76.55,0
554651,2021-05-25 12:55:00,12779.0,Poland,261.0,752.21,0
551855,2021-05-04 15:08:00,12836.0,United Kingdom,443.0,814.71,0
C552858,2021-05-11 15:46:00,14180.0,United Kingdom,,,1
574899,2021-11-07 15:10:00,14426.0,United Kingdom,119.0,324.7,0
571511,2021-10-17 16:04:00,15598.0,United Kingdom,160.0,240.68,0
C552863,2021-05-11 16:52:00,13012.0,United Kingdom,,,1
572090,2021-10-20 14:33:00,13573.0,United Kingdom,293.0,262.63,0
C572747,2021-10-25 16:49:00,17423.0,United Kingdom,,,1
537426,2020-12-06 15:36:00,Cliente_generico,United Kingdom,,,0
555569,2021-06-05 15:29:00,12727.0,France,363.0,793.08,0
572890,2021-10-26 14:14:00,Cliente_generico,United Kingdom,400.0,,0
544399,2021-02-18 12:28:00,12594.0,Italy,111.0,256.0,0
572047,2021-10-20 12:13:00,16474.0,United Kingdom,161.0,339.1,0
558078,2021-06-26 11:00:00,13408.0,United Kingdom,12.0,35.4,0
C544655,2021-02-22 12:57:00,13113.0,United Kingdom,,,1
576910,2021-11-17 09:51:00,12477.0,Germany,473.0,2037.69,0
541516,2021-01-18 17:34:00,Cliente_generico,United Kingdom,610.0,1868.13,0
C570477,2021-10-10 16:55:00,14719.0,United Kingdom,,,1
546147,2021-03-09 16:42:00,Cliente_generico,United Kingdom,,,0
567167,2021-09-18 12:21:00,15547.0,United Kingdom,297.0,282.7,0
C539596,2020-12-20 13:51:00,13694.0,United Kingdom,,,1
560580,2021-07-19 15:23:00,14088.0,United Kingdom,2565.0,8801.51,0
573773,2021-11-01 10:21:00,13327.0,United Kingdom,344.0,889.02,0
575040,2021-11-08 11:58:00,13381.0,United Kingdom,388.0,657.08,0
543023,2021-02-02 14:38:00,15270.0,United Kingdom,174.0,307.3,0
573145,2021-10-27 18:02:00,18219.0,United Kingdom,150.0,460.27,0
573094,2021-10-27 14:39:00,15707.0,United Kingdom,130.0,282.63,0
550632,2021-04-19 14:56:00,16907.0,United Kingdom,42.0,151.3,0
562164,2021-08-03 12:08:00,Cliente_generico,United Kingdom,,,0
C551602,2021-05-03 11:34:00,17692.0,United Kingdom,,,1
549303,2021-04-08 08:27:00,18040.0,United Kingdom,96.0,239.0,0
569837,2021-10-06 13:11:00,12748.0,United Kingdom,13.0,15.03,0
542618,2021-01-30 15:52:00,14502.0,United Kingdom,66.0,155.21,0
537243,2020-12-06 10:19:00,16638.0,United Kingdom,24.0,50.4,0
580132,2021-12-01 18:16:00,15694.0,United Kingdom,136.0,464.88,0
560078,2021-07-14 16:12:00,16040.0,United Kingdom,224.0,453.75,0
C545504,2021-03-03 11:35:00,13630.0,United Kingdom,,,1
563858,2021-08-19 16:04:00,18170.0,United Kingdom,130.0,351.3,0
575625,2021-11-10 13:20:00,Cliente_generico,United Kingdom,,,0
557219,2021-06-17 12:39:00,14776.0,United Kingdom,406.0,323.28,0
551351,2021-04-28 10:20:00,14298.0,United Kingdom,4476.0,4390.56,0
556444,2021-06-10 15:28:00,15098.0,United Kingdom,60.0,38970.0,0
537676,2020-12-08 09:53:00,12386.0,Australia,214.0,258.9,0
558117,2021-06-27 09:11:00,Cliente_generico,United Kingdom,44.0,249.31,0
568568,2021-09-28 08:48:00,14412.0,United Kingdom,666.0,462.45,0
575338,2021-11-09 14:15:00,17867.0,United Kingdom,1.0,14.95,0
C559939,2021-07-14 10:19:00,14426.0,United Kingdom,,,1
567821,2021-09-22 12:45:00,14659.0,United Kingdom,207.0,426.43,0
579167,2021-11-28 14:06:00,16800.0,United Kingdom,540.0,1201.49,0
547109,2021-03-21 11:46:00,12423.0,Belgium,139.0,347.35,0
549687,2021-04-11 13:29:00,12363.0,Desconocido,282.0,299.1,0
547063,2021-03-20 13:33:00,14769.0,United Kingdom,1703.0,2449.79,0
536607,2020-12-02 09:29:00,17732.0,United Kingdom,93.0,303.97,0
536795,2020-12-02 15:40:00,15640.0,United Kingdom,180.0,333.72,0
556490,2021-06-12 14:08:00,13078.0,United Kingdom,96.0,302.24,0
556972,2021-06-16 10:23:00,17193.0,United Kingdom,48.0,149.52,0
543266,2021-02-04 17:24:00,Cliente_generico,United Kingdom,,,0
545459,2021-03-02 17:21:00,17576.0,United Kingdom,151.0,151.07,0
578476,2021-11-24 12:45:00,Cliente_generico,United Kingdom,,,0
575371,2021-11-09 15:11:00,14132.0,United Kingdom,340.0,305.6,0
C568830,2021-09-29 11:34:00,13725.0,United Kingdom,,,1
C558059,2021-06-24 15:03:00,14194.0,United Kingdom,,,1
C554152,2021-05-23 11:21:00,18257.0,United Kingdom,,,1
C571251,2021-10-14 16:57:00,13814.0,Germany,,,1
540849,2021-01-12 09:33:00,14270.0,United Kingdom,197.0,492.65,0
546624,2021-03-15 11:38:00,14193.0,United Kingdom,250.0,422.54,0
544774,2021-02-23 11:32:00,17711.0,United Kingdom,107.0,220.53,0
553008,2021-05-12 16:52:00,17315.0,United Kingdom,77.0,191.44,0
571190,2021-10-14 11:43:00,17771.0,United Kingdom,177.0,130.01,0
553190,2021-05-15 13:14:00,15164.0,United Kingdom,94.0,194.79,0
546104,2021-03-09 12:19:00,14527.0,United Kingdom,15.0,98.7,0
551302,2021-04-27 14:55:00,Cliente_generico,United Kingdom,,,0
559641,2021-07-11 12:31:00,13184.0,United Kingdom,376.0,365.02,0
548538,2021-03-31 17:36:00,Cliente_generico,United Kingdom,3.0,,0
568595,2021-09-28 11:11:00,16681.0,United Kingdom,48.0,20.16,0
553871,2021-05-19 14:30:00,16998.0,United Kingdom,2.0,7.5,0
573531,2021-10-31 12:43:00,12909.0,United Kingdom,244.0,321.32,0
547724,2021-03-25 10:42:00,13468.0,United Kingdom,34.0,102.7,0
552820,2021-05-11 12:53:00,16644.0,United Kingdom,751.0,722.41,0
580064,2021-12-01 13:32:00,18077.0,United Kingdom,194.0,255.34,0
558892,2021-07-04 15:46:00,17581.0,United Kingdom,333.0,298.74,0
543631,2021-02-10 16:17:00,14081.0,United Kingdom,344.0,511.0,0
570648,2021-10-11 13:09:00,16086.0,United Kingdom,123.0,221.69,0
554115,2021-05-22 15:03:00,15938.0,United Kingdom,34.0,92.7,0
571848,2021-10-19 12:50:00,13576.0,United Kingdom,132.0,283.89,0
552238,2021-05-06 16:48:00,14403.0,United Kingdom,129.0,185.31,0
569632,2021-10-05 11:57:00,13808.0,United Kingdom,254.0,639.3,0
573338,2021-10-30 11:47:00,14546.0,United Kingdom,174.0,476.0,0
563026,2021-08-11 14:04:00,15747.0,United Kingdom,161.0,306.82,0
566214,2021-09-09 15:10:00,14895.0,United Kingdom,4.0,51.0,0
561242,2021-07-26 11:05:00,16258.0,United Kingdom,1323.0,1152.8,0
575505,2021-11-10 10:29:00,Cliente_generico,United Kingdom,800.0,,0
547404,2021-03-22 17:05:00,Cliente_generico,United Kingdom,24.0,,0
576389,2021-11-15 10:05:00,12748.0,United Kingdom,1.0,850.5,0
543180,2021-02-04 10:38:00,12410.0,Switzerland,203.0,625.33,0
542908,2021-02-01 15:24:00,13110.0,United Kingdom,70.0,271.55,0
C536807,2020-12-02 16:45:00,15834.0,United Kingdom,,,1
549284,2021-04-07 13:37:00,15694.0,United Kingdom,36.0,365.4,0
563748,2021-08-19 10:06:00,16170.0,United Kingdom,275.0,310.79,0
577171,2021-11-18 10:52:00,17159.0,United Kingdom,565.0,612.21,0
536732,2020-12-02 12:47:00,15544.0,United Kingdom,274.0,354.54,0
547017,2021-03-18 14:51:00,13468.0,United Kingdom,24.0,113.35,0
539666,2020-12-21 10:41:00,16029.0,United Kingdom,236.0,479.4,0
C540783,2021-01-11 11:38:00,17629.0,United Kingdom,,,1
555583,2021-06-06 09:03:00,13534.0,United Kingdom,178.0,304.28,0
559339,2021-07-07 16:49:00,13752.0,United Kingdom,84.0,90.6,0
552055,2021-05-06 10:32:00,16353.0,United Kingdom,240.0,327.96,0
574479,2021-11-04 12:39:00,18035.0,United Kingdom,186.0,239.56,0
557499,2021-06-20 15:25:00,16320.0,Desconocido,78.0,185.78,0
536574,2020-12-01 15:46:00,17025.0,United Kingdom,3.0,17.85,0
C545739,2021-03-07 11:46:00,12754.0,Japan,,,1
C562561,2021-08-05 17:13:00,16729.0,United Kingdom,,,1
571219,2021-10-14 13:35:00,15601.0,United Kingdom,680.0,781.14,0
564543,2021-08-25 15:49:00,16818.0,United Kingdom,113.0,129.75,0
578292,2021-11-23 14:35:00,13174.0,United Kingdom,425.0,708.76,0
C563609,2021-08-18 06:34:00,18178.0,United Kingdom,,,1
539314,2020-12-16 18:20:00,13874.0,United Kingdom,180.0,540.45,0
C554002,2021-05-20 12:09:00,13692.0,United Kingdom,,,1
551847,2021-05-04 14:26:00,Cliente_generico,United Kingdom,1.0,4.95,0
554510,2021-05-24 15:51:00,17389.0,United Kingdom,36.0,336.6,0
553226,2021-05-16 10:43:00,16912.0,United Kingdom,52.0,124.7,0
562368,2021-08-04 14:06:00,16570.0,United Kingdom,260.0,299.52,0
573665,2021-10-31 16:24:00,13982.0,United Kingdom,353.0,641.67,0
